respondent_id,h1n1_vaccine,seasonal_vaccine
27973,0.54,0.78
27974,0.03,0.24
27975,0.11,0.15
27976,0.16,0.2
27977,0.15,0.23
27978,0.07,0.42
27979,0.36,0.86
27980,0.05,0.1
27981,0.11,0.39
27982,0.14,0.66
27983,0.86,0.95
27984,0.14,0.32
27985,0.06,0.89
27986,0.53,0.31
27987,0.25,0.62
27988,0.04,0.76
27989,0.13,0.5
27990,0.14,0.69
27991,0.2,0.46
27992,0.01,0.14
27993,0.14,0.25
27994,0.46,0.88
27995,0.2,0.8
27996,0.01,0.11
27997,0.26,0.09
27998,0.25,0.79
27999,0.36,0.92
28000,0.06,0.15
28001,0.03,0.03
28002,0.02,0.03
28003,0.08,0.48
28004,0.25,0.46
28005,0.2,0.5
28006,0.26,0.22
28007,0.33,0.56
28008,0.04,0.68
28009,0.05,0.37
28010,0.12,0.2
28011,0.06,0.59
28012,0.67,0.82
28013,0.29,0.58
28014,0.07,0.17
28015,0.4,0.57
28016,0.43,0.74
28017,0.14,0.29
28018,0.01,0.75
28019,0.09,0.06
28020,0.08,0.21
28021,0.35,0.39
28022,0.5,0.51
28023,0.29,0.55
28024,0.06,0.42
28025,0.68,0.65
28026,0.08,0.25
28027,0.62,0.75
28028,0.11,0.93
28029,0.41,0.51
28030,0.62,0.98
28031,0.05,0.29
28032,0.17,0.6
28033,0.44,0.21
28034,0.67,0.56
28035,0.16,0.15
28036,0.14,0.35
28037,0.23,0.63
28038,0.06,0.15
28039,0.28,0.51
28040,0.32,0.88
28041,0.1,0.93
28042,0.13,0.12
28043,0.54,0.81
28044,0.07,0.52
28045,0.18,0.55
28046,0.05,0.47
28047,0.19,0.91
28048,0.06,0.09
28049,0.08,0.89
28050,0.04,0.21
28051,0.18,0.76
28052,0.62,0.73
28053,0.02,0.21
28054,0.36,0.24
28055,0.13,0.38
28056,0.63,0.94
28057,0.2,0.66
28058,0.12,0.37
28059,0.04,0.4
28060,0.02,0.23
28061,0.08,0.35
28062,0.37,0.49
28063,0.29,0.16
28064,0.08,0.65
28065,0.17,0.36
28066,0.08,0.53
28067,0.13,0.9
28068,0.55,0.23
28069,0.11,0.41
28070,0.17,0.53
28071,0.24,0.47
28072,0.3,0.6
28073,0.04,0.04
28074,0.48,0.43
28075,0.19,0.22
28076,0.1,0.67
28077,0.14,0.32
28078,0.09,0.68
28079,0.32,0.85
28080,0.1,0.07
28081,0.21,0.75
28082,0.09,0.58
28083,0.06,0.1
28084,0.12,0.14
28085,0.44,0.39
28086,0.37,0.75
28087,0.1,0.91
28088,0.23,0.47
28089,0.05,0.17
28090,0.05,0.55
28091,0.06,0.18
28092,0.04,0.09
28093,0.17,0.6
28094,0.02,0.62
28095,0.73,0.77
28096,0.63,0.77
28097,0.09,0.05
28098,0.38,0.61
28099,0.09,0.21
28100,0.15,0.22
28101,0.26,0.89
28102,0.16,0.32
28103,0.1,0.9
28104,0.29,0.87
28105,0.07,0.07
28106,0.1,0.41
28107,0.06,0.15
28108,0.7,0.64
28109,0.03,0.37
28110,0.19,0.92
28111,0.2,0.33
28112,0.61,0.82
28113,0.16,0.74
28114,0.04,0.08
28115,0.11,0.23
28116,0.04,0.36
28117,0.1,0.26
28118,0.21,0.26
28119,0.5,0.57
28120,0.57,0.83
28121,0.75,0.75
28122,0.1,0.15
28123,0.3,0.2
28124,0.25,0.32
28125,0.23,0.4
28126,0.27,0.52
28127,0.1,0.27
28128,0.16,0.02
28129,0.52,0.89
28130,0.09,0.13
28131,0.15,0.23
28132,0.54,0.92
28133,0.17,0.99
28134,0.32,0.3
28135,0.17,0.82
28136,0.15,0.77
28137,0.11,0.07
28138,0.16,0.73
28139,0.44,0.93
28140,0.72,0.96
28141,0.05,0.08
28142,0.09,0.08
28143,0.18,0.37
28144,0.2,0.79
28145,0.3,0.53
28146,0.03,0.07
28147,0.15,0.58
28148,0.54,0.6
28149,0.02,0.45
28150,0.18,0.85
28151,0.09,0.49
28152,0.16,0.28
28153,0.06,0.03
28154,0.14,0.07
28155,0.06,0.74
28156,0.08,0.66
28157,0.24,0.3
28158,0.56,0.93
28159,0.44,0.98
28160,0.09,0.14
28161,0.29,0.64
28162,0.17,0.83
28163,0.21,0.31
28164,0.54,0.72
28165,0.07,0.27
28166,0.58,0.97
28167,0.2,0.47
28168,0.58,0.76
28169,0.05,0.24
28170,0.17,0.66
28171,0.21,0.44
28172,0.06,0.63
28173,0.11,0.22
28174,0.04,0.13
28175,0.16,0.8
28176,0.04,0.17
28177,0.29,0.12
28178,0.06,0.86
28179,0.09,0.26
28180,0.17,0.31
28181,0.13,0.16
28182,0.07,0.8
28183,0.07,0.12
28184,0.11,0.07
28185,0.32,0.44
28186,0.04,0.3
28187,0.22,0.3
28188,0.16,0.28
28189,0.05,0.1
28190,0.14,0.33
28191,0.01,0.03
28192,0.01,0.2175
28193,0.06,0.95
28194,0.08,0.42
28195,0.49,0.88
28196,0.56,0.81
28197,0.23,0.24
28198,0.54,0.83
28199,0.12,0.53
28200,0.06,0.26
28201,0.13,0.3
28202,0.15,0.67
28203,0.68,0.84
28204,0.14,0.09
28205,0.58,0.3
28206,0.2,0.4
28207,0.46,0.8
28208,0.05,0.2
28209,0.47,0.6
28210,0.02,0.05
28211,0.51,0.47
28212,0.67,0.74
28213,0.46,0.76
28214,0.04,0.16
28215,0.44,0.62
28216,0.35,0.31
28217,0.01,0.04
28218,0.77,0.65
28219,0.1,0.2
28220,0.19,0.36
28221,0.08,0.2
28222,0.22,0.7
28223,0.36,0.89
28224,0.19,0.24
28225,0.25,0.66
28226,0.02,0.08
28227,0.2,0.95
28228,0.08,0.76
28229,0.76,0.76
28230,0.07,0.05
28231,0.7,0.82
28232,0.33,0.44
28233,0.18,0.37
28234,0.5,0.82
28235,0.23,0.35
28236,0.06,0.12
28237,0.08,0.17
28238,0.22,0.84
28239,0.09,0.4
28240,0.37,0.23
28241,0.05,0.09
28242,0.51,0.7
28243,0.17,0.44
28244,0.15,0.91
28245,0.15,0.44
28246,0.1,0.02
28247,0.62,0.18
28248,0.23,0.69
28249,0.16,0.49
28250,0.21,0.78
28251,0.37,0.68
28252,0.03,0.15666666666666665
28253,0.31,0.73
28254,0.32,0.26
28255,0.27,0.53
28256,0.76,0.8
28257,0.07,0.13
28258,0.16,0.11
28259,0.14,0.84
28260,0.28,0.39
28261,0.47,0.64
28262,0.08,0.17
28263,0.1,0.19
28264,0.39,0.79
28265,0.07,0.63
28266,0.07,0.06
28267,0.1,0.37
28268,0.04,0.125
28269,0.29,0.165
28270,0.22,0.79
28271,0.63,0.15
28272,0.02,0.62
28273,0.18,0.5
28274,0.6,0.88
28275,0.2,0.49
28276,0.22,0.5
28277,0.02,0.05
28278,0.61,0.86
28279,0.63,0.69
28280,0.01,0.19
28281,0.03,0.15
28282,0.09,0.06
28283,0.38,0.41
28284,0.56,0.54
28285,0.49,0.67
28286,0.08,0.37
28287,0.12,0.32
28288,0.29,0.24
28289,0.0,0.07
28290,0.12,0.2
28291,0.62,0.93
28292,0.17,0.3
28293,0.18,0.23
28294,0.62,0.88
28295,0.07,0.65
28296,0.29,0.37
28297,0.03,0.09
28298,0.09,0.81
28299,0.15,0.24
28300,0.11,0.32
28301,0.19,0.22
28302,0.09,0.39
28303,0.9,0.97
28304,0.07,0.55
28305,0.16,0.29
28306,0.05,0.15
28307,0.12,0.92
28308,0.49,0.97
28309,0.0,0.16
28310,0.34,0.54
28311,0.14,0.93
28312,0.13,0.73
28313,0.03,0.32
28314,0.03,0.24
28315,0.89,0.95
28316,0.1,0.28
28317,0.08,0.13
28318,0.02,0.06
28319,0.12,0.29
28320,0.62,0.85
28321,0.16,0.91
28322,0.3,0.48
28323,0.33,0.7
28324,0.03,0.95
28325,0.14,0.88
28326,0.45,0.71
28327,0.73,0.81
28328,0.42,0.42
28329,0.21,0.65
28330,0.22,0.3
28331,0.01,0.02
28332,0.01,0.06
28333,0.21,0.29
28334,0.09,0.11
28335,0.01,0.11
28336,0.3,0.34
28337,0.2,0.08
28338,0.03,0.15
28339,0.92,0.91
28340,0.24833333333333332,0.375
28341,0.55,0.88
28342,0.23,0.16
28343,0.58,0.9
28344,0.12,0.74
28345,0.18,0.62
28346,0.18,0.68
28347,0.31,0.55
28348,0.11,0.5
28349,0.02,0.08
28350,0.83,0.88
28351,0.17,0.77
28352,0.19,0.53
28353,0.43,0.65
28354,0.05,0.14
28355,0.34,0.48
28356,0.04,0.61
28357,0.02,0.08
28358,0.51,0.74
28359,0.11,0.89
28360,0.54,0.71
28361,0.19,0.45
28362,0.13,0.98
28363,0.57,0.82
28364,0.61,0.93
28365,0.12,0.09
28366,0.13,0.22
28367,0.11,0.38
28368,0.55,0.85
28369,0.03,0.07
28370,0.33,0.56
28371,0.25,0.29
28372,0.02,0.09
28373,0.44,0.26
28374,0.02,0.05
28375,0.25,0.41
28376,0.16,0.42
28377,0.14,0.22
28378,0.0,0.11
28379,0.04,0.26
28380,0.23,0.29
28381,0.79,0.96
28382,0.1,0.14
28383,0.03,0.09
28384,0.23,0.35
28385,0.79,0.95
28386,0.3,0.45
28387,0.2,0.89
28388,0.53,0.61
28389,0.06,0.08
28390,0.72,0.95
28391,0.31,0.19
28392,0.44,0.6
28393,0.16,0.82
28394,0.06,0.33
28395,0.01,0.7
28396,0.05,0.34
28397,0.29,0.51
28398,0.09,0.18
28399,0.89,0.93
28400,0.18,0.76
28401,0.1,0.15
28402,0.28,0.51
28403,0.32,0.59
28404,0.06,0.76
28405,0.22,0.19
28406,0.26,0.28
28407,0.68,0.59
28408,0.15,0.98
28409,0.0,0.09
28410,0.58,0.8
28411,0.49,0.3
28412,0.69,0.82
28413,0.19,0.22
28414,0.79,0.96
28415,0.1,0.13
28416,0.11,0.25
28417,0.01,0.12
28418,0.76,0.58
28419,0.63,0.83
28420,0.53,0.76
28421,0.1,0.45
28422,0.06,0.12
28423,0.11,0.21
28424,0.47,0.46
28425,0.1,0.11
28426,0.16,0.41
28427,0.43,0.38
28428,0.08,0.7
28429,0.14,0.08
28430,0.65,0.76
28431,0.86,0.84
28432,0.06,0.14
28433,0.41,0.48
28434,0.04,0.66
28435,0.35,0.84
28436,0.13,0.22
28437,0.08,0.31
28438,0.0,0.08
28439,0.09,0.15
28440,0.1,0.92
28441,0.68,0.88
28442,0.02,0.9
28443,0.87,0.93
28444,0.43,0.57
28445,0.34,0.3
28446,0.1,0.45
28447,0.16,0.71
28448,0.54,0.28
28449,0.19,0.46
28450,0.06,0.47
28451,0.02,0.24
28452,0.01,0.06
28453,0.15,0.58
28454,0.23,0.42
28455,0.77,0.91
28456,0.17,0.37
28457,0.54,0.58
28458,0.08,0.3
28459,0.03,0.07
28460,0.04,0.04
28461,0.22,0.34
28462,0.03,0.18
28463,0.54,0.14
28464,0.0,0.57
28465,0.64,0.6
28466,0.21,0.11666666666666668
28467,0.28,0.52
28468,0.25,0.37
28469,0.11,0.19
28470,0.04,0.1
28471,0.07,0.77
28472,0.21,0.35
28473,0.17,0.32
28474,0.23,0.35
28475,0.49,0.5
28476,0.05,0.13
28477,0.13,0.13
28478,0.24,0.6
28479,0.25,0.42
28480,0.1,0.54
28481,0.04,0.62
28482,0.77,0.89
28483,0.11,0.62
28484,0.16,0.83
28485,0.01,0.06
28486,0.1,0.18
28487,0.0,0.15
28488,0.26,0.87
28489,0.48,0.4
28490,0.12,0.46
28491,0.12,0.61
28492,0.24,0.55
28493,0.07,0.08
28494,0.6,0.5
28495,0.04,0.1
28496,0.19,0.87
28497,0.07,0.16
28498,0.12,0.53
28499,0.08,0.58
28500,0.18,0.29
28501,0.19,0.65
28502,0.07,0.19
28503,0.52,0.37
28504,0.1,0.09
28505,0.03,0.03
28506,0.62,0.87
28507,0.11,0.15
28508,0.67,0.85
28509,0.14,0.49
28510,0.45,0.4
28511,0.1,0.91
28512,0.08,0.22
28513,0.32,0.31
28514,0.19,0.35
28515,0.07,0.23
28516,0.3,0.26
28517,0.06,0.14
28518,0.12,0.45
28519,0.14,0.33
28520,0.34,0.21
28521,0.02,0.81
28522,0.6,0.86
28523,0.39,0.46
28524,0.41,0.31
28525,0.05,0.17
28526,0.06,0.17
28527,0.08,0.37
28528,0.28,0.31
28529,0.17,0.21
28530,0.2,0.88
28531,0.06,0.08
28532,0.09,0.17
28533,0.14,0.19
28534,0.05,0.12
28535,0.0,0.05
28536,0.21,0.66
28537,0.02,0.65
28538,0.79,0.79
28539,0.06,0.13
28540,0.02,0.98
28541,0.45,0.72
28542,0.1,0.07
28543,0.34,0.31
28544,0.28,0.58
28545,0.25,0.81
28546,0.33,0.14
28547,0.12,0.68
28548,0.08,0.35
28549,0.07,0.28
28550,0.08,0.43
28551,0.33,0.8
28552,0.31,0.39
28553,0.13,0.13
28554,0.22,0.48
28555,0.4,0.44
28556,0.02,0.14
28557,0.33,0.9
28558,0.17,0.56
28559,0.07,0.08
28560,0.2,0.53
28561,0.54,0.81
28562,0.18,0.18
28563,0.08,0.25
28564,0.07,0.12
28565,0.1,0.51
28566,0.16,0.75
28567,0.09,0.13
28568,0.21,0.52
28569,0.49,0.47
28570,0.04,0.19
28571,0.08,0.22
28572,0.07,0.1
28573,0.75,0.98
28574,0.21,0.4
28575,0.49,0.72
28576,0.17,0.27
28577,0.08,0.9
28578,0.03,0.05
28579,0.1,0.81
28580,0.35,0.69
28581,0.08,0.59
28582,0.24,0.4
28583,0.11,0.89
28584,0.25,0.73
28585,0.34,0.4
28586,0.05,0.12
28587,0.4,0.87
28588,0.14,0.34
28589,0.78,0.88
28590,0.1,0.23
28591,0.63,0.97
28592,0.9,0.99
28593,0.26,0.79
28594,0.08,0.17666666666666667
28595,0.05,0.8
28596,0.11,0.12
28597,0.14,0.75
28598,0.06,0.29
28599,0.11,0.2
28600,0.15,0.28
28601,0.33,0.84
28602,0.57,0.61
28603,0.26,0.32
28604,0.44,0.52
28605,0.02,0.14
28606,0.045,0.17
28607,0.14,0.1
28608,0.12,0.2675
28609,0.47,0.82
28610,0.18,0.37
28611,0.12,0.1
28612,0.18,0.46
28613,0.19,0.26
28614,0.03,0.13
28615,0.04,0.1
28616,0.17,0.44
28617,0.04,0.07
28618,0.14,0.06
28619,0.73,0.48
28620,0.31,0.41
28621,0.07,0.93
28622,0.73,0.87
28623,0.24,0.45
28624,0.01,0.45
28625,0.17,0.2
28626,0.2,0.72
28627,0.57,0.83
28628,0.21,0.48
28629,0.03,0.09
28630,0.86,0.98
28631,0.19,0.41
28632,0.04,0.37
28633,0.56,0.59
28634,0.6,0.38
28635,0.41,0.83
28636,0.17,0.6
28637,0.47,0.81
28638,0.13,0.28
28639,0.11,0.73
28640,0.13,0.42
28641,0.07,0.58
28642,0.22,0.48
28643,0.01,0.26
28644,0.12,0.27
28645,0.06,0.53
28646,0.17,0.24
28647,0.07,0.35
28648,0.09,0.44
28649,0.45,0.39
28650,0.35,0.25
28651,0.69,0.92
28652,0.14,0.05
28653,0.07,0.72
28654,0.14,0.83
28655,0.31,0.81
28656,0.7,0.82
28657,0.19,0.17
28658,0.76,0.96
28659,0.09,0.09
28660,0.76,0.19
28661,0.52,0.49
28662,0.11,0.28
28663,0.35,0.47
28664,0.25,0.77
28665,0.25133333333333335,0.3978333333333333
28666,0.1,0.13
28667,0.32,0.46
28668,0.19,0.45
28669,0.44,0.86
28670,0.25,0.1
28671,0.13,0.12
28672,0.04,0.64
28673,0.16,0.75
28674,0.16,0.43
28675,0.57,0.93
28676,0.09,0.29
28677,0.08,0.95
28678,0.03,0.2
28679,0.47,0.53
28680,0.2,0.28
28681,0.18,0.78
28682,0.67,0.87
28683,0.22,0.5
28684,0.06,0.07
28685,0.0,0.13
28686,0.24,0.77
28687,0.04,0.05
28688,0.36,0.68
28689,0.67,0.73
28690,0.08,0.43
28691,0.48,0.65
28692,0.19,0.87
28693,0.05,0.85
28694,0.2,0.7
28695,0.38,0.64
28696,0.07,0.32
28697,0.18,0.46
28698,0.83,0.71
28699,0.02,0.14
28700,0.2,0.85
28701,0.24,0.33
28702,0.14,0.26
28703,0.14,0.54
28704,0.4,0.66
28705,0.32,0.83
28706,0.31,0.39
28707,0.16,0.24
28708,0.25,0.18
28709,0.05,0.08
28710,0.61,0.92
28711,0.43,0.93
28712,0.34,0.38
28713,0.29,0.3
28714,0.38,0.52
28715,0.4,0.79
28716,0.1,0.09
28717,0.11,0.78
28718,0.08,0.41
28719,0.12,0.16
28720,0.05,0.22
28721,0.04,0.22
28722,0.38,0.45
28723,0.08,0.82
28724,0.05,0.67
28725,0.35,0.66
28726,0.13,0.39
28727,0.09,0.22
28728,0.25,0.24
28729,0.38,0.81
28730,0.38,0.7
28731,0.09,0.32
28732,0.15,0.09
28733,0.23,0.1
28734,0.1,0.28
28735,0.16,0.48
28736,0.21,0.28
28737,0.25,0.84
28738,0.05,0.98
28739,0.38,0.62
28740,0.19,0.79
28741,0.06,0.31
28742,0.1,0.13
28743,0.1,0.25
28744,0.04,0.81
28745,0.14,0.84
28746,0.28,0.22
28747,0.12,0.87
28748,0.72,0.88
28749,0.09,0.56
28750,0.11,0.24
28751,0.26,0.62
28752,0.2,0.21
28753,0.23,0.08
28754,0.61,0.65
28755,0.38,0.77
28756,0.21,0.3425
28757,0.08,0.49
28758,0.09,0.13
28759,0.13,0.55
28760,0.08,0.37
28761,0.3,0.72
28762,0.31,0.9
28763,0.28,0.45
28764,0.82,0.66
28765,0.16399999999999998,0.75
28766,0.11,0.75
28767,0.07,0.48
28768,0.04,0.03
28769,0.36,0.56
28770,0.31,0.7
28771,0.44,0.74
28772,0.1,0.48
28773,0.13,0.25
28774,0.69,0.96
28775,0.07,0.44
28776,0.09,0.58
28777,0.12,0.47
28778,0.26,0.39
28779,0.59,0.96
28780,0.0575,0.05
28781,0.28,0.79
28782,0.07,0.87
28783,0.13,0.32
28784,0.1,0.42
28785,0.14,0.38
28786,0.1,0.22
28787,0.11,0.3
28788,0.1,0.18
28789,0.49,0.59
28790,0.55,0.83
28791,0.89,0.99
28792,0.42,0.74
28793,0.95,0.98
28794,0.05,0.13
28795,0.2,0.24
28796,0.01,0.04
28797,0.7,0.91
28798,0.13,0.86
28799,0.18,0.29
28800,0.23,0.12
28801,0.05,0.12
28802,0.34,0.32
28803,0.16,0.89
28804,0.07,0.81
28805,0.01,0.05
28806,0.63,0.71
28807,0.3,0.33
28808,0.11,0.22
28809,0.1,0.78
28810,0.15,0.2
28811,0.06,0.46
28812,0.03,0.2
28813,0.1,0.31
28814,0.33,0.13
28815,0.11,0.11
28816,0.07,0.44
28817,0.09,0.45
28818,0.11,0.38
28819,0.18,0.68
28820,0.15,0.09
28821,0.02,0.11
28822,0.24,0.21
28823,0.19,0.74
28824,0.36,0.72
28825,0.12,0.18
28826,0.14,0.2
28827,0.66,0.74
28828,0.38,0.23
28829,0.09,0.24
28830,0.15,0.66
28831,0.02,0.04
28832,0.115,0.43583333333333335
28833,0.18,0.46
28834,0.43,0.76
28835,0.26,0.46
28836,0.06,0.71
28837,0.92,0.78
28838,0.24,0.64
28839,0.79,0.8
28840,0.13,0.53
28841,0.08,0.28
28842,0.19,0.23
28843,0.34,0.85
28844,0.08,0.23
28845,0.05,0.08
28846,0.6,0.91
28847,0.13,0.05
28848,0.28,0.4
28849,0.27,0.41
28850,0.08,0.28
28851,0.08,0.28
28852,0.47,0.7
28853,0.09,0.12
28854,0.07,0.94
28855,0.18,0.29
28856,0.07,0.53
28857,0.15,0.45
28858,0.32,0.68
28859,0.09,0.16
28860,0.16,0.34
28861,0.67,0.69
28862,0.39,0.6
28863,0.17,0.88
28864,0.33,0.64
28865,0.16,0.87
28866,0.36,0.32
28867,0.15,0.34
28868,0.01,0.02
28869,0.12,0.1
28870,0.09,0.1
28871,0.24,0.11
28872,0.11,0.81
28873,0.03,0.06
28874,0.11,0.76
28875,0.2,0.62
28876,0.14,0.57
28877,0.07,0.1
28878,0.02,0.06
28879,0.32,0.46
28880,0.53,0.67
28881,0.26,0.16
28882,0.69,0.72
28883,0.62,0.72
28884,0.36,0.26
28885,0.16,0.37
28886,0.01,0.11
28887,0.06,0.07
28888,0.03,0.32
28889,0.12,0.17
28890,0.08,0.58
28891,0.03,0.03
28892,0.04,0.12
28893,0.28,0.62
28894,0.11,0.07
28895,0.07,0.39
28896,0.27,0.37
28897,0.57,0.89
28898,0.04,0.35
28899,0.21,0.66
28900,0.42,0.47
28901,0.14,0.92
28902,0.26,0.32
28903,0.34,0.23
28904,0.24,0.7866666666666666
28905,0.15,0.76
28906,0.1,0.76
28907,0.06,0.0
28908,0.73,0.91
28909,0.55,0.76
28910,0.16,0.74
28911,0.21,0.59
28912,0.01,0.94
28913,0.33,0.25
28914,0.21,0.9
28915,0.19,0.17
28916,0.25,0.73
28917,0.11,0.49
28918,0.8,0.9
28919,0.2,0.76
28920,0.48,0.56
28921,0.31,0.59
28922,0.29,0.32
28923,0.65,0.69
28924,0.1,0.8
28925,0.45,0.6
28926,0.17,0.26
28927,0.19,0.3
28928,0.57,0.64
28929,0.06,0.1
28930,0.07,0.16
28931,0.24,0.73
28932,0.66,0.33
28933,0.0,0.06
28934,0.54,0.58
28935,0.5,0.51
28936,0.06,0.14
28937,0.31,0.53
28938,0.08,0.38
28939,0.17,0.61
28940,0.41,0.58
28941,0.42,0.79
28942,0.23,0.11
28943,0.36,0.61
28944,0.11,0.33
28945,0.12,0.3
28946,0.23,0.45
28947,0.1,0.1
28948,0.32,0.75
28949,0.21,0.51
28950,0.07,0.94
28951,0.21,0.1
28952,0.03,0.41
28953,0.22,0.76
28954,0.19,0.42
28955,0.04,0.84
28956,0.32,0.6
28957,0.06,0.31
28958,0.09,0.1825
28959,0.31,0.5
28960,0.12,0.64
28961,0.37,0.27
28962,0.41,0.15
28963,0.18,0.6
28964,0.03,0.48
28965,0.6,0.18
28966,0.12,0.11
28967,0.86,0.97
28968,0.4,0.79
28969,0.13,0.38
28970,0.06,0.15
28971,0.55,0.83
28972,0.12,0.9
28973,0.07,0.25
28974,0.02,0.05
28975,0.14,0.41
28976,0.17,0.75
28977,0.16,0.26
28978,0.14,0.37
28979,0.32,0.77
28980,0.05,0.14
28981,0.47,0.77
28982,0.09,0.28
28983,0.03,0.05
28984,0.54,0.75
28985,0.33,0.44
28986,0.48,0.52
28987,0.06,0.1
28988,0.5,0.66
28989,0.25,0.98
28990,0.37,0.4
28991,0.55,0.57
28992,0.04,0.01
28993,0.19,0.43
28994,0.25,0.47
28995,0.35,0.836
28996,0.24,0.59
28997,0.15,0.13
28998,0.57,0.9
28999,0.21,0.41
29000,0.85,0.94
29001,0.05,0.28
29002,0.21,0.26
29003,0.46,0.78
29004,0.65,0.71
29005,0.18,0.81
29006,0.13,0.19
29007,0.2,0.81
29008,0.38,0.53
29009,0.18,0.47
29010,0.21,0.32
29011,0.13,0.28
29012,0.39,0.61
29013,0.11,0.38
29014,0.36,0.4
29015,0.03,0.11
29016,0.26,0.72
29017,0.04,0.84
29018,0.04,0.11
29019,0.2,0.69
29020,0.49,0.66
29021,0.3,0.62
29022,0.28,0.46
29023,0.61,0.76
29024,0.31,0.62
29025,0.09,0.17
29026,0.3,0.39
29027,0.52,0.78
29028,0.11,0.31
29029,0.04,0.34
29030,0.08,0.25
29031,0.05,0.25
29032,0.63,0.79
29033,0.25,0.29
29034,0.56,0.52
29035,0.09,0.27
29036,0.07,0.38
29037,0.05,0.97
29038,0.04,0.33
29039,0.16,0.59
29040,0.09,0.14
29041,0.56,0.61
29042,0.31,0.14
29043,0.03,0.21
29044,0.84,0.89
29045,0.29,0.46
29046,0.02,0.27
29047,0.24,0.27
29048,0.78,0.87
29049,0.73,0.9
29050,0.08,0.73
29051,0.46,0.38
29052,0.06,0.25
29053,0.09,0.63
29054,0.03,0.07
29055,0.14,0.77
29056,0.24,0.8
29057,0.15,0.88
29058,0.13,0.03
29059,0.06,0.29
29060,0.26,0.53
29061,0.13,0.7
29062,0.27,0.45
29063,0.67,0.89
29064,0.94,0.97
29065,0.3,0.28
29066,0.24,0.79
29067,0.87,0.92
29068,0.08,0.21
29069,0.09,0.92
29070,0.2,0.6
29071,0.6,0.6
29072,0.14,0.66
29073,0.21,0.22
29074,0.62,0.88
29075,0.13,0.65
29076,0.68,0.8
29077,0.1,0.96
29078,0.19,0.61
29079,0.75,0.79
29080,0.12,0.39
29081,0.2,0.92
29082,0.03,0.09
29083,0.11,0.15
29084,0.54,0.89
29085,0.34,0.945
29086,0.65,0.78
29087,0.26,0.33
29088,0.03,0.52
29089,0.03,0.09
29090,0.18,0.79
29091,0.54,0.83
29092,0.34,0.45
29093,0.64,0.75
29094,0.04,0.04
29095,0.06,0.52
29096,0.58,0.62
29097,0.05,0.2
29098,0.41,0.66
29099,0.71,0.81
29100,0.55,0.61
29101,0.36,0.6
29102,0.3,0.78
29103,0.44,0.68
29104,0.09,0.63
29105,0.81,0.8
29106,0.04,0.62
29107,0.15,0.37
29108,0.23,0.79
29109,0.19,0.41
29110,0.04,0.3
29111,0.73,0.85
29112,0.36,0.74
29113,0.3,0.09
29114,0.09,0.11
29115,0.01,0.23
29116,0.24,0.32
29117,0.29,0.7
29118,0.3,0.76
29119,0.96,1.0
29120,0.11,0.14
29121,0.11,0.1
29122,0.28,1.0
29123,0.25,0.55
29124,0.09,0.04
29125,0.02,0.55
29126,0.42,0.47
29127,0.35,0.82
29128,0.15,0.81
29129,0.01,0.11
29130,0.25,0.74
29131,0.06,0.06
29132,0.69,0.48
29133,0.19,0.54
29134,0.25,0.29
29135,0.2,0.93
29136,0.21,0.35
29137,0.18,0.48
29138,0.03,0.07
29139,0.08,0.28
29140,0.09,0.13
29141,0.33,0.14
29142,0.74,0.64
29143,0.19,0.4
29144,0.83,0.87
29145,0.43,0.49
29146,0.11,0.24
29147,0.12,0.77
29148,0.22,0.74
29149,0.14,0.77
29150,0.15,0.52
29151,0.12,0.16
29152,0.62,0.68
29153,0.1,0.16
29154,0.19,0.37
29155,0.26,0.85
29156,0.07,0.28
29157,0.06,0.06
29158,0.12,0.73
29159,0.37,0.66
29160,0.07,0.1
29161,0.45,0.64
29162,0.1,0.26
29163,0.1,0.08
29164,0.07,0.22
29165,0.76,0.93
29166,0.13,0.18
29167,0.23,0.07
29168,0.13,0.45
29169,0.84,0.89
29170,0.08,0.63
29171,0.16,0.6
29172,0.05,0.38
29173,0.07,0.27
29174,0.49,0.22
29175,0.25,0.75
29176,0.29,0.5
29177,0.33,0.55
29178,0.3,0.35
29179,0.08,0.34
29180,0.1,0.72
29181,0.26,0.52
29182,0.03,0.06
29183,0.44,0.37
29184,0.02,0.18
29185,0.57,0.35
29186,0.1,0.46
29187,0.2,0.12
29188,0.07,0.43
29189,0.02,0.06
29190,0.28,0.39
29191,0.12,0.26
29192,0.14,0.26
29193,0.24,0.34
29194,0.08,0.04
29195,0.37,0.78
29196,0.25,0.16
29197,0.11,0.13
29198,0.22,0.2
29199,0.1,0.47
29200,0.53,0.5
29201,0.09,0.16
29202,0.5,0.45
29203,0.11,0.77
29204,0.11,0.83
29205,0.07,0.91
29206,0.36,0.49
29207,0.23,0.51
29208,0.17,0.98
29209,0.1,0.19
29210,0.05,0.05
29211,0.58,0.61
29212,0.03,0.06
29213,0.0,0.08
29214,0.3,0.96
29215,0.27,0.22
29216,0.59,0.78
29217,0.39,0.26
29218,0.67,0.89
29219,0.07,0.08
29220,0.04,0.66
29221,0.63,0.84
29222,0.02,0.05
29223,0.07,0.07
29224,0.8,0.44
29225,0.08,0.84
29226,0.24,0.36
29227,0.36,0.55
29228,0.52,0.68
29229,0.15,0.36
29230,0.55,0.47
29231,0.04,0.19
29232,0.14,0.38
29233,0.04,0.32
29234,0.0,0.07
29235,0.35,0.42
29236,0.7,0.87
29237,0.1,0.58
